245.858,1
248.101,1
250.346,1.102813708
252.591,1.075827116
254.837,1.082876784
257.085,1.083825216
259.333,1.107128376
261.582,1.117644098
263.832,1.139865036
266.083,1.149862292
268.335,1.153009326
270.588,1.134856687
272.842,1.115549187
275.097,1.106609946
277.353,1.094672087
279.609,1.080876169
281.867,1.058147315
284.126,1.049941629
286.385,1.029135312
288.645,1.012016172
290.907,0.999914135
293.169,0.985158675
295.432,0.975748634
297.696,0.962941247
299.961,0.959494745
302.226,0.953902697
304.493,0.950685552
306.761,0.947268651
309.029,0.943363623
311.299,0.949690501
313.569,0.953097802
315.84,0.951251388
318.112,0.956793225
320.385,0.962843212
322.659,0.977487955
324.933,0.98768691
327.209,0.994373564
329.485,0.998944842
331.763,1.004142564
334.041,1.003074131
336.32,0.999439738
338.6,0.99668932
340.88,0.99407289
343.162,0.994432525
345.444,0.99497364
347.728,0.997314476
350.012,1.003753384
352.297,1.009517706
354.583,1.016072432
356.869,1.019251868
359.157,1.023199016
361.445,1.020457409
363.734,1.019962691
366.024,1.018960557
368.315,1.015501512
370.607,1.005000428
372.899,1.004716352
375.192,0.999494651
377.487,0.98431449
379.781,0.969031889
382.077,0.965854986
384.374,0.955572365
386.671,0.94444371
388.969,0.921842503
391.268,0.902937753
393.568,0.894770994
395.868,0.862810728
398.17,0.835091025
400.472,0.819475317
402.775,0.813435097
405.079,0.809150851
407.383,0.808524502
409.688,0.801013863
411.994,0.792750291
414.301,0.787814215
416.609,0.781926639
418.917,0.773137749
421.226,0.766524353
423.536,0.760808348
425.847,0.752016979
428.158,0.745792331
430.47,0.740604778
432.783,0.738960986
435.097,0.739765133
437.411,0.736012007
439.726,0.734909247
442.042,0.7290787
444.358,0.726730411
446.676,0.721055861
448.994,0.713458628
451.313,0.711527912
453.632,0.707413754
455.952,0.706600187
458.273,0.70334542
460.595,0.700384826
462.917,0.698986633
465.24,0.693859236
467.564,0.688957767
469.888,0.685600114
472.214,0.683671113
474.54,0.682748939
476.866,0.679796701
479.193,0.677949489
481.521,0.678446921
483.85,0.681113592
486.179,0.680711654
488.509,0.6827458
490.84,0.68467129
493.171,0.683793844
495.503,0.683795371
497.836,0.683378067
500.169,0.681226615
502.503,0.683065519
504.838,0.684281909
507.173,0.682248373
509.509,0.679470045
511.846,0.679146353
514.183,0.676539958
516.521,0.676881188
518.859,0.67536521
521.199,0.673381933
523.538,0.672882842
525.879,0.670968752
528.22,0.673436537
530.561,0.674605842
532.904,0.676329651
535.247,0.67815962
537.59,0.683145107
539.934,0.688720851
542.279,0.69473704
544.624,0.696780591
546.97,0.700468625
549.317,0.706997953
551.664,0.710420721
554.012,0.71174993
556.36,0.713753033
558.709,0.716075465
561.058,0.718217741
563.408,0.721076715
565.759,0.724039124
568.11,0.726558024
570.462,0.730122247
572.814,0.734845575
575.167,0.737172621
577.521,0.741008138
579.875,0.744089544
582.229,0.747285611
584.584,0.747733883
586.94,0.750449698
589.296,0.754851505
591.653,0.756704135
594.01,0.757473265
596.368,0.761977934
598.726,0.763119688
601.085,0.766121421
603.444,0.769218691
605.804,0.77445806
608.164,0.777329957
610.525,0.780045944
612.887,0.785964014
615.249,0.790949625
617.611,0.794156291
619.974,0.796756312
622.337,0.800747003
624.701,0.806614933
627.065,0.810999471
629.43,0.81475117
631.796,0.819613457
634.161,0.821202767
636.528,0.822666776
638.894,0.824139564
641.262,0.82815663
643.629,0.831844394
645.997,0.839188473
648.366,0.843955564
650.735,0.85260041
653.104,0.858563845
655.474,0.864448962
657.845,0.869671509
660.215,0.875076676
662.587,0.884687054
664.958,0.884315222
667.33,0.888502252
669.703,0.895400779
672.076,0.897520856
674.449,0.900354563
676.823,0.907850605
679.197,0.907616271
681.572,0.913524662
683.947,0.919927976
686.322,0.924123573
688.698,0.929975693
691.074,0.932452985
693.45,0.936889768
695.827,0.942162944
698.205,0.945057172
700.582,0.952196623
702.96,0.958503883
705.339,0.966282096
707.718,0.974023233
710.097,0.981201269
712.476,0.986802585
714.856,0.991964796
717.236,0.998011542
719.617,1.006183613
721.998,1.009358563
724.379,1.018837045
726.76,1.02327734
729.142,1.025895838
731.524,1.039314677
733.907,1.041029914
736.29,1.050562897
738.673,1.057430124
741.056,1.066899943
743.44,1.072910771
745.824,1.07978872
748.209,1.088777471
750.593,1.092907382
752.978,1.10647666
755.364,1.117263906
757.749,1.128132477
760.135,1.143076766
762.521,1.151143343
764.908,1.16158748
767.294,1.171607907
769.681,1.172377938
772.068,1.190751081
774.456,1.199787978
776.844,1.203951091
779.232,1.234765116
781.62,1.234787314
784.008,1.232312611
786.397,1.253388164
788.786,1.266007077
791.175,1.269115141
793.564,1.272994587
795.954,1.295476096
798.344,1.273951785
800.734,1
803.124,1
805.515,1
807.905,1
810.296,1
812.687,1
815.079,1
817.47,1
819.862,1
822.253,1
824.645,1
827.038,1